Date,time,title,segment,pred,neg,pos,neu,Index_Change,Percent_Change,Direction_Change,Open,Highest,Lowest,Closed,AVG,Adjusted_Closed,Volume,Company_Code
10/8/2018,16:16,VIB: Ông Hoàng Linh - Giám đốc tài chính đăng ký mua 7.440 CP,vib : ông hoàng linh - giám_đốc tài_chính đăng_ký mua 7.440 cp,2,0.034596357,0.14423321,0.8211704,0,0.00%,0,104,105.8,101,104.2,102.9,92.62,1885210,VIC
10/8/2018,16:16,VIB: Ông Hoàng Linh - Giám đốc tài chính đăng ký mua 7.440 CP,vib : ông hoàng linh - giám_đốc tài_chính đăng_ký mua 7.440 cp,2,0.034596357,0.14423321,0.8211704,0,0.00%,0,104,105.8,101,104.2,102.9,92.62,1885210,VIC
10/8/2018,16:16,VIB: Ông Hồ Vân Long - Phó Tổng Giám đốc đăng ký mua 14.690 CP,vib : ông hồ_vân_long - phó tổng_giám_đốc đăng_ký mua 14.690 cp,0,0.9570278,0.007445454,0.035526827,0,0.00%,0,104,105.8,101,104.2,102.9,92.62,1885210,VIC
10/8/2018,16:14,VIB: Bà Nguyễn Lương Thị Bích Thủy - Thành viên BKS đăng ký mua 2.500 CP,vib : bà nguyễn_lương_thị_bích thuỷ - thành_viên bks đăng_ký mua 2.500 cp,2,0.060256463,0.054668326,0.88507515,0,0.00%,0,104,105.8,101,104.2,102.9,92.62,1885210,VIC
10/8/2018,16:14,VIB: Ông Trịnh Thanh Bình - Trưởng Ban kiểm soát đăng ký mua 4.230 CP,vib : ông trịnh_thanh_bình - trưởng ban kiểm_soát đăng_ký mua 4.230 cp,0,0.9789113,0.005552009,0.015536705,0,0.00%,0,104,105.8,101,104.2,102.9,92.62,1885210,VIC
10/8/2018,16:14,VIB: Bà Vương Thị Huyền - Phó Tổng Giám đốc đăng ký mua 13.620 CP,vib : bà vương_thị_huyền - phó tổng_giám_đốc đăng_ký mua 13.620 cp,2,0.03072398,0.06905417,0.9002219,0,0.00%,0,104,105.8,101,104.2,102.9,92.62,1885210,VIC
10/8/2018,16:13,VIB: Ông Hàn Ngọc Vũ - Ủy viên HĐQT đăng ký mua 12.740 CP,vib : ông hàn_ngọc_vũ - uỷ_viên hđqt đăng_ký mua 12.740 cp,2,0.3094624,0.038332783,0.65220475,0,0.00%,0,104,105.8,101,104.2,102.9,92.62,1885210,VIC
9/8/2018,15:09,VIB: CBTT  thay đổi địa điểm Phòng giao dịch Chợ Vinh,vib : cbtt thay_đổi địa_điểm phòng giao_dịch chợ vinh,2,0.4507181,0.03510097,0.51418096,-4.6,-4.23%,-,107.5,108.7,104,104.2,105.7,92.62,3119240,VIC
3/8/2018,13:26,"Cuối tháng 7, VIB đã xóa sạch nợ tại VAMC","cuối tháng 7 , vib đã xoá sạch nợ tại vamc",1,0.017266706,0.6714261,0.31130716,4.8,4.50%,+,107.2,112.7,106.8,111.5,111.49,99.11,2731090,VIC
2/8/2018,12:33,VIB: Miễn nhiệm ông Loic Faussier - Phó TGĐ từ 29/07/2018,vib : miễn_nhiệm ông loic_faussier - phó tgđ từ 29/07/2018,0,0.9389494,0.011371835,0.049678743,0.2,0.19%,+,106.5,107.4,106.2,106.7,106.78,94.84,1629230,VIC
2/8/2018,8:26,"Thêm nhiều doanh nghiệp lãi lớn, Câu lạc bộ lãi nghìn tỷ đã điền tên 30 doanh nghiệp","thêm nhiều doanh_nghiệp lãi lớn , câu_lạc_bộ lãi nghìn tỷ đã điền tên 30 doanh_nghiệp",1,0.002162876,0.9864183,0.01141879,0.2,0.19%,+,106.5,107.4,106.2,106.7,106.78,94.84,1629230,VIC
1/8/2018,21:59,"Nếu không tính các 'con', ngân hàng mẹ làm ăn thế nào 6 tháng qua?","nếu không tính các ' con ' , ngân_hàng mẹ làm_ăn thế_nào 6 tháng qua ?",2,0.035561528,0.064697586,0.8997409,0.1,0.09%,+,106.3,107.5,106.3,106.5,106.76,94.67,3342370,VIC
1/8/2018,13:22,VIB: Nghị quyết Đại hội đồng cổ đông bất thường năm 2018,vib : nghị_quyết đại_hội_đồng cổ_đông bất_thường năm 2018,2,0.062113237,0.057963137,0.87992364,0.1,0.09%,+,106.3,107.5,106.3,106.5,106.76,94.67,3342370,VIC
11/7/2018,4:55,Lợi nhuận ngân hàng quý 2 chờ…bùng nổ!,lợi_nhuận ngân_hàng quý 2 chờ … bùng_nổ !,1,0.004339195,0.9471215,0.048539326,1.5,1.46%,+,101,104.5,100,104.5,102.54,92.89,840120,VIC
10/7/2018,10:56,"VIB lãi trước thuế 1.151 tỷ trong 6 tháng đầu năm, gấp 3 lần cùng kỳ 2017","vib lãi trước thuế 1.151 tỷ trong 6 tháng đầu năm , gấp 3 lần cùng kỳ 2017",1,0.00905757,0.78853893,0.20240355,-2,-1.90%,-,105,106.5,102.5,103,103.66,91.56,795030,VIC
9/7/2018,16:13,VIB: Tài liệu lấy ý kiến cổ đông bằng văn bản về việc phát hành trái phiếu tăng vốn cấp 2,vib : tài_liệu lấy ý_kiến cổ_đông bằng văn_bản về việc phát_hành trái_phiếu tăng vốn cấp 2,2,0.07122966,0.04781237,0.880958,-1.2,-1.13%,-,106,107.3,104.5,105,105.81,93.33,701990,VIC
9/7/2018,14:31,VIB lấy ý kiến cổ đông về việc phát hành 200 triệu USD trái phiếu,vib lấy ý_kiến cổ_đông về việc phát_hành 200 triệu usd trái_phiếu,2,0.036644127,0.074392036,0.8889639,-1.2,-1.13%,-,106,107.3,104.5,105,105.81,93.33,701990,VIC
3/7/2018,17:58,VIB: Nghị quyết HĐQT phê duyệt quy định sử dụng Cổ phiếu quỹ để chia thưởng cán bộ nhân viên,vib : nghị_quyết hđqt phê_duyệt quy_định sử_dụng cổ_phiếu quỹ để chia thưởng cán_bộ nhân_viên,2,0.043747984,0.06555199,0.8907001,-7.5,-7.00%,-,106,107,99.7,99.7,101.55,88.62,3208300,VIC
12/6/2018,8:44,VIB đang thể hiện 'đẳng cấp' với nhân viên và cổ đông,vib đang thể_hiện ' đẳng_cấp ' với nhân_viên và cổ_đông,1,0.006672276,0.96605045,0.027277356,0.1,0.08%,+,120,124.6,120,124.4,122.82,91.39,4086270,VIC
7/6/2018,10:04,Tăng vốn: Thể hiện “sức khỏe” nhà băng,tăng vốn : thể_hiện “ sức_khoẻ ” nhà_băng,2,0.022818688,0.48303694,0.49414432,0.1,0.08%,+,124.9,125.4,123.2,124.2,124.63,91.24,1723360,VIC
1/6/2018,13:05,"Ồ ạt tăng vốn, thứ hạng các ngân hàng sẽ thay đổi thế nào?","ồ_ạt tăng vốn , thứ_hạng các ngân_hàng sẽ thay_đổi thế_nào ?",2,0.058307808,0.08118371,0.86050844,3,2.59%,+,115.4,120,114,119,117.34,87.42,4327700,VIC
10/5/2018,15:38,Nỗi niềm mang tên phí dịch vụ ngân hàng,nỗi_niềm mang tên phí dịch_vụ ngân_hàng,0,0.9783729,0.005720063,0.015907144,-2.4,-1.95%,-,122.8,122.8,120,120.5,121.45,88.52,9076742,VIC
7/5/2018,17:51,VIB: CBTT VIB Hà Đông khai trương tại địa điểm mới,vib : cbtt vib hà_đông khai_trương tại địa_điểm mới,2,0.03377695,0.1243129,0.8419101,0.1,0.08%,+,123.5,125,123.5,124.6,124.38,91.53,1059820,VIC
12/4/2018,7:29,2018 lại ồ ạt tăng vốn và mở rộng mạng lưới ngân hàng?,2018 lại ồ_ạt tăng vốn và mở_rộng mạng_lưới ngân_hàng ?,1,0.019985933,0.68404907,0.29596502,1,0.79%,+,124,127.8,121.4,127,125.87,93.3,4384600,VIC
10/4/2018,12:14,Hàng loạt ngân hàng hạ lãi suất tiết kiệm,hàng_loạt ngân_hàng hạ lãi_suất tiết_kiệm,0,0.919365,0.012676218,0.06795884,-3.9,-2.89%,-,135,136.8,131,131,134.18,96.24,4563970,VIC
9/4/2018,19:25,Những “điểm nóng” của mùa đại hội ngân hàng 2018,những “ điểm_nóng ” của mùa đại_hội ngân_hàng 2018,1,0.01738008,0.63858825,0.3440316,2.5,1.89%,+,135,135.5,133,134.9,134.52,99.1,3209490,VIC
9/4/2018,16:25,"Nhân sự ngân hàng: vào, ra tấp nập","nhân_sự ngân_hàng : vào , ra tấp_nập",1,0.003745074,0.962647,0.033607956,2.5,1.89%,+,135,135.5,133,134.9,134.52,99.1,3209490,VIC
6/4/2018,16:51,"Mới hết quý 1, các ngân hàng đã đua nhau báo lãi đậm","mới hết quý 1 , các ngân_hàng đã đua nhau báo lãi đậm",1,0.005887408,0.8915745,0.1025381,1.4,1.07%,+,130,132.5,129.7,132.4,131.78,97.26,1954390,VIC
5/4/2018,7:29,Đã có hàng loạt doanh nghiệp đặt mục tiêu lãi nghìn tỷ năm 2018,đã có hàng_loạt doanh_nghiệp đặt mục_tiêu lãi nghìn tỷ năm 2018,1,0.003863813,0.94378996,0.05234631,3.5,2.75%,+,132,133,129.7,131,131.11,96.24,3260050,VIC
5/4/2018,7:28,"Ngân hàng được mùa cổ tức, cổ phiếu thưởng!","ngân_hàng được_mùa cổ_tức , cổ_phiếu thưởng !",1,0.001776146,0.9820082,0.016215617,3.5,2.75%,+,132,133,129.7,131,131.11,96.24,3260050,VIC
3/4/2018,11:05,VIB: Bổ nhiệm ông Michael John Murphy giữ chức thành viên HĐQT từ 2.4.2018,vib : bổ_nhiệm ông michael_john_murphy giữ chức thành_viên hđqt từ 2.4.2018,2,0.049364544,0.06985405,0.8807814,-0.7,-0.57%,-,122.2,123,120.8,122.3,121.75,89.84,2412640,VIC
3/4/2018,11:04,VIB: Nghị quyết Đại hội đồng cổ đông thường niên năm 2018,vib : nghị_quyết đại_hội_đồng cổ_đông thường_niên năm 2018,2,0.030214865,0.089729644,0.8800555,-0.7,-0.57%,-,122.2,123,120.8,122.3,121.75,89.84,2412640,VIC
5/3/2018,16:56,Ngân hàng nào đang kiếm lãi nhiều nhất từ hoạt động dịch vụ?,ngân_hàng nào đang kiếm lãi nhiều nhất từ hoạt_động dịch_vụ ?,2,0.020065194,0.24613895,0.7337958,-0.5,-0.53%,-,95,99.6,94,94,96.92,69.05,2707990,VIC
1/3/2018,20:06,Cổ đông VIB thông qua chuyển Trụ sở ở Hà Nội vào Tp.HCM,cổ_đông vib thông_qua chuyển trụ_sở ở hà_nội vào tp. hcm,2,0.10462374,0.048591588,0.84678465,-0.9,-0.95%,-,94.4,95.8,93.3,94,94.35,69.05,1248940,VIC
1/3/2018,11:09,VIB: Nghị quyết Đại hội đồng cổ đông bất thường năm 2018,vib : nghị_quyết đại_hội_đồng cổ_đông bất_thường năm 2018,2,0.062113237,0.057963137,0.87992364,-0.9,-0.95%,-,94.4,95.8,93.3,94,94.35,69.05,1248940,VIC
12/2/2018,10:26,VIB: CBTT khai trương VIB Quận 1 - Tp. Hồ Chí Minh,vib : cbtt khai_trương vib quận 1 - tp. hồ_chí_minh,0,0.89521205,0.03534951,0.06943836,5.4,6.91%,+,79,83.6,79,83.6,81.25,61.41,1443590,VIC
9/2/2018,16:37,VIB: CBTT Tài liệu lấy ý kiến cổ đông bằng văn bản,vib : cbtt tài_liệu lấy ý_kiến cổ_đông bằng văn_bản,2,0.052560847,0.045141347,0.90229785,-0.8,-1.01%,-,76,78.6,74.5,78.2,76.6,57.45,1512070,VIC
8/2/2018,8:17,Có hơn 30 doanh nghiệp đạt lãi trên nghìn tỷ năm 2017,có hơn 30 doanh_nghiệp đạt lãi trên nghìn tỷ năm 2017,1,0.003118166,0.96529007,0.031591777,-2,-2.47%,-,80,81,79,79,79.91,58.03,1035980,VIC
6/2/2018,14:02,Techcombank vượt qua Vietcombank trở thành ngân hàng có nhân sự 'kiếm tiền giỏi nhất',techcombank vượt qua vietcombank trở_thành ngân_hàng có nhân sự ' kiếm tiền giỏi nhất ',1,0.004578372,0.96704847,0.02837308,0,0.00%,0,75.5,81.1,75.5,81.1,76.69,59.58,8514630,VIC
2/2/2018,10:26,Nhiều ngân hàng lên kế hoạch sớm Đại hội cổ đông thường niên 2018,nhiều ngân_hàng lên kế_hoạch sớm đại_hội cổ_đông thường_niên 2018,2,0.016586926,0.42430884,0.55910426,0.6,0.69%,+,86.5,88.5,86.5,87.2,87.78,64.06,4176420,VIC
8/1/2018,11:27,"VIB: Quyết định HĐQT về ngày chốt danh sách cổ đông để gửi thông báo việc đề cử, ứng cử bầu thay thế thành viên HĐQT và để triệu tập họp ĐHĐCĐ thường niên 2018","vib : quyết_định hđqt về ngày chốt danh_sách cổ_đông để gửi thông_báo việc đề_cử , ứng_cử bầu thay_thế thành_viên hđqt và để triệu_tập họp đhđcđ thường_niên 2018",2,0.09279175,0.052967135,0.85424113,0.3,0.38%,+,80,81.9,79.1,80.3,79.98,58.99,4139990,VIC
5/1/2018,18:10,VIB: Công bố chấp thuận của NHNN về đề nghị chấp thuận thay đổi địa điểm của VIB Đồng Nai,vib : công_bố chấp_thuận của nhnn về đề_nghị chấp_thuận thay_đổi địa_điểm của vib đồng_nai,2,0.04593949,0.05759584,0.89646465,-1,-1.23%,-,81,81,79,80,79.93,58.77,2825160,VIC
5/1/2018,17:43,VIB: Thông báo về việc phát hành trái phiếu của VIB,vib : thông_báo về việc phát_hành trái_phiếu của vib,0,0.5374601,0.02551658,0.43702328,-1,-1.23%,-,81,81,79,80,79.93,58.77,2825160,VIC
2/1/2018,15:29,VIB: Nghị quyết ĐHĐCĐ bất thường 2017,vib : nghị_quyết đhđcđ bất_thường 2017,0,0.98331934,0.00420477,0.01247583,0.9,1.16%,+,77.6,78.5,77.4,78.2,78.07,57.45,1585130,VIC
6/12/2017,8:37,"Người nhà “Sếp” VIB gom thành công gần 1,4 triệu cổ phiếu, trị giá khoảng 30 tỷ","người_nhà “ sếp ” vib gom thành_công gần 1,4 triệu cổ_phiếu , trị_giá khoảng 30 tỷ",2,0.02082127,0.3970194,0.5821594,0,0.00%,0,73.6,73.6,69.9,73,71.5,53.63,2710770,VIC
4/12/2017,15:43,VIB: Vợ ông Hồ Vân Long - Phó Tổng Giám đốc đã mua 1.379.370 CP,vib : vợ ông hồ_vân_long - phó tổng_giám_đốc đã mua 1.379.370 cp,0,0.97998685,0.005327481,0.014685649,1.5,2.01%,+,75.1,77.2,74.5,76.1,76.11,55.9,1746220,VIC
4/12/2017,15:42,VIB: Ông Trần Tuấn Minh - Giám đốc đã mua 100.000 CP,vib : ông trần_tuấn_minh - giám_đốc đã mua 100.000 cp,0,0.94512933,0.00877671,0.046093937,1.5,2.01%,+,75.1,77.2,74.5,76.1,76.11,55.9,1746220,VIC
4/12/2017,15:39,"VIB: 15.12.2017, ngày GDKHQ lấy ý kiến cổ đông bằng văn bản","vib : 15.12.2017 , ngày gdkhq lấy ý_kiến cổ_đông bằng văn_bản",2,0.3511583,0.034183394,0.6146583,1.5,2.01%,+,75.1,77.2,74.5,76.1,76.11,55.9,1746220,VIC
9/11/2017,17:33,VIB: Con ôngĐặng Khắc Vỹ - Chủ tịch HĐQT đã mua 27.659.249 CP,vib : con ôngđặng khắc_vỹ - chủ_tịch hđqt đã mua 27.659.249 cp,0,0.8222296,0.036286224,0.14148408,3.1,4.73%,+,67.5,70,67,68.6,68.92,50.39,1902810,VIC
9/11/2017,11:21,VIB vay 185 triệu USD từ IFC,vib vay 185 triệu usd từ ifc,2,0.123551145,0.052210163,0.82423866,3.1,4.73%,+,67.5,70,67,68.6,68.92,50.39,1902810,VIC
7/11/2017,14:29,VIB: CBTT v/v Ngân hàng Nhà nước xác nhận VIB đã đăng ký khoản vay nước ngoài tại NHNN,vib : cbtt v / v ngân_hàng nhà_nước xác_nhận vib đã đăng_ký khoản vay nước_ngoài tại nhnn,2,0.038258623,0.06867468,0.89306676,1.5,2.48%,+,60.8,62.5,60.3,62,61.83,45.55,1645400,VIC
3/11/2017,16:19,Lương của nhân viên ngân hàng nhỏ chưa bằng một nửa nhà băng lớn,lương của nhân_viên ngân_hàng nhỏ chưa bằng một_nửa nhà_băng lớn,0,0.73568016,0.023959428,0.24036036,0.2,0.33%,+,59.9,60.6,59,60.2,60.02,44.22,1257960,VIC
3/11/2017,10:35,"Vợ một sếp lớn VIB dự chi hơn 30 tỷ để mua 1,4 triệu cổ phiếu ngân hàng","vợ một sếp lớn vib dự_chi hơn 30 tỷ để mua 1,4 triệu cổ_phiếu ngân_hàng",2,0.027851248,0.11831343,0.85383534,0.2,0.33%,+,59.9,60.6,59,60.2,60.02,44.22,1257960,VIC
2/11/2017,15:44,VIB: Vợ ông Hồ Vân Long - Phó Tổng Giám đốc đăng ký mua 1.400.000 CP,vib : vợ ông hồ_vân_long - phó tổng_giám_đốc đăng_ký mua 1.400.000 cp,0,0.75375575,0.024595264,0.22164892,1.4,2.39%,+,58.6,60,58.5,60,59.1,44.08,1991537,VIC
1/11/2017,14:45,VIB: Thông báo về việc khai trương phòng giao dịch mới VIB Dĩ An,vib : thông_báo về việc khai_trương phòng giao_dịch mới vib dĩ_an,2,0.024781775,0.16068898,0.8145292,0.1,0.17%,+,58.6,58.8,58.2,58.6,58.51,43.05,2038327,VIC
11/10/2017,17:42,"Qua giai đoạn khó khăn, “thế hệ F2” của các ông chủ nhà băng lại đua nhau nhảy vào ngân hàng","qua giai_đoạn khó_khăn , “ thế_hệ f 2 ” của các ông chủ nhà_băng lại đua nhau nhảy vào ngân_hàng",2,0.033921584,0.17364292,0.79243547,2.7,5.17%,+,52.2,54.9,52.2,54.9,53.76,40.33,2087412,VIC
10/10/2017,7:00,Các cổ phiếu ngân hàng chào sàn 2017 đã biến động thế nào?,các cổ_phiếu ngân_hàng chào sàn 2017 đã biến_động thế_nào ?,2,0.024471475,0.11548833,0.8600401,0.2,0.38%,+,51.5,52.2,50.7,52.2,51.13,38.35,2078892,VIC
6/10/2017,17:43,VIB: Nghị quyết Đại hội đồng cổ đông bất thường năm 2017,vib : nghị_quyết đại_hội_đồng cổ_đông bất_thường năm 2017,2,0.07061852,0.055645775,0.8737357,-0.1,-0.19%,-,52.7,52.9,52.3,52.6,52.62,38.64,1513142,VIC
6/10/2017,14:41,Giao dịch của Lãnh đạo Doanh nghiệp: Khi lãnh đạo quyết liệt ra tay,giao_dịch của lãnh_đạo doanh_nghiệp : khi lãnh_đạo quyết_liệt ra_tay,2,0.044481836,0.0633074,0.89221084,-0.1,-0.19%,-,52.7,52.9,52.3,52.6,52.62,38.64,1513142,VIC
5/10/2017,17:06,VIB: Bố vợ ông Đặng Khắc Vỹ - chủ tịch HĐQT đã bán 27.939.880 cp,vib : bố vợ ông đặng_khắc_vỹ - chủ_tịch hđqt đã bán 27.939.880 cp,0,0.94456637,0.009640289,0.045793258,0.7,1.35%,+,52.1,53.2,52,52.7,52.47,38.71,1906552,VIC
5/10/2017,15:40,VIB: Vợ ông Đặng Khắc Vỹ -  Chủ tịch HĐQT đã mua 27.939.880 CP,vib : vợ ông đặng_khắc_vỹ - chủ_tịch hđqt đã mua 27.939.880 cp,0,0.9365018,0.015845293,0.047652986,0.7,1.35%,+,52.1,53.2,52,52.7,52.47,38.71,1906552,VIC
5/10/2017,15:39,VIB: Con ông Đặng Khắc Vỹ - Chủ tịch HĐQT đăng ký mua 28.100.000 CP,vib : con ông đặng_khắc_vỹ - chủ_tịch hđqt đăng_ký mua 28.100.000 cp,0,0.96369505,0.008528937,0.027775975,0.7,1.35%,+,52.1,53.2,52,52.7,52.47,38.71,1906552,VIC
8/9/2017,9:41,CEO VIB Hàn Ngọc Vũ: “Nới room tín dụng là cơ hội để ngân hàng khai thác tốt hơn tiềm năng của mình”,ceo vib hàn_ngọc_vũ : “ nới room tín_dụng là cơ_hội để ngân_hàng khai_thác tốt hơn tiềm_năng của mình ”,2,0.089882106,0.06176673,0.8483511,0.65,1.30%,+,50,51.3,49.35,50.6,50.45,37.17,1743650,VIC
7/9/2017,15:20,"VIB: 13.9.2017, ngày GDKHQ lấy ý kiến cổ đông bằng văn bản","vib : 13.9.2017 , ngày gdkhq lấy ý_kiến cổ_đông bằng văn_bản",0,0.858896,0.013966795,0.12713721,-0.05,-0.10%,-,50,50,49.4,49.95,49.75,36.69,535460,VIC
6/9/2017,12:02,VIB: Trích Nghị quyết HĐQT v/v trình ĐHĐCĐ phê duyệt hủy Phương án tăng vốn điều lệ năm 2017 và thông qua Phương án mua cổ phiếu quỹ,vib : trích_nghị quyết hđqt v / v trình đhđcđ phê_duyệt huỷ phương_án tăng vốn_điều_lệ năm 2017 và thông_qua phương_án mua cổ_phiếu quỹ,0,0.8930772,0.014738775,0.092184044,-0.2,-0.40%,-,50.2,50.2,49,50,49.77,36.73,1255330,VIC
6/9/2017,9:54,VIB: Thông báo khai trương Chi nhánh VIB Tôn Đức Thắng - TP Hồ Chí Minh,vib : thông_báo khai_trương chi_nhánh vib tôn_đức_thắng - tp hồ chí_minh,1,0.00316941,0.98972917,0.007101352,-0.2,-0.40%,-,50.2,50.2,49,50,49.77,36.73,1255330,VIC
5/9/2017,15:16,Ngân hàng đua nhau mua cổ phiếu quỹ hay chỉ là...bất đắc dĩ?,ngân_hàng đua nhau mua cổ_phiếu quỹ hay chỉ là ... bất_đắc_dĩ ?,2,0.20754151,0.037345264,0.75511324,0.8,1.62%,+,49.9,50.3,49.6,50.2,50.03,36.88,1304630,VIC
7/8/2017,16:29,VIB: Ông Loic Michel Marc Faussier - Phó Tổng Giám đốc đã mua 343.950 CP,vib : ông loic_michel_marc_faussier - phó tổng_giám_đốc đã mua 343.950 cp,2,0.034492772,0.102396585,0.86311066,-0.05,-0.11%,-,44.55,44.6,44.3,44.5,44.48,32.69,3781458,VIC
4/8/2017,15:04,"VIB: Quyết định v/v Sửa đổi, bổ sung Giấy phép của Ngân hàng thương mại cổ phần Quốc tế Việt Nam","vib : quyết_định v / v sửa_đổi , bổ_sung giấy_phép của ngân_hàng thương_mại cổ_phần quốc_tế việt_nam",0,0.57017076,0.032501303,0.39732787,0.15,0.34%,+,44.6,44.9,44.4,44.55,44.61,32.73,3875068,VIC
3/8/2017,14:13,VIB: Ông Hoàng Linh - Quyền Giám đốc Tài chính đã mua 4.000 cp,vib : ông hoàng linh - quyền giám_đốc tài_chính đã mua 4.000 cp,2,0.036476497,0.24750806,0.71601546,0,0.00%,0,44.2,44.8,44,44.4,44.51,32.62,641760,VIC
1/8/2017,10:21,BVSC dự báo VIB sẽ lãi ròng gần 700 tỷ đồng trong năm nay,bvsc dự_báo vib sẽ lãi_ròng gần 700 tỷ đồng trong năm nay,1,0.009101204,0.73520505,0.25569373,-0.1,-0.22%,-,44.5,44.5,44,44.4,44.33,32.62,564480,VIC
6/7/2017,8:51,Sếp ngoại của VIB liên tục gom cổ phiếu,sếp ngoại của vib liên_tục gom cổ_phiếu,1,0.015677484,0.613303,0.37101942,0.4,0.95%,+,42.5,42.5,42,42.4,42.27,31.15,1747530,VIC
5/7/2017,15:56,VIB: Ông Loic Michel Marc Faussier - Phó Tổng Giám đốc đăng ký mua 700.000 CP,vib : ông loic_michel_marc_faussier - phó tổng_giám_đốc đăng_ký mua 700.000 cp,2,0.0420962,0.076650925,0.8812528,0,0.00%,0,42.3,42.4,41.65,42,41.87,30.85,1916780,VIC
3/7/2017,16:06,VIB thâu tóm chi nhánh ngân hàng nước ngoài hay là bước đi chiến lược?,vib thâu_tóm chi_nhánh ngân_hàng nước_ngoài hay là bước_đi chiến_lược ?,2,0.23334098,0.03931225,0.7273468,-0.4,-0.94%,-,42.7,42.7,42.2,42.3,42.33,31.07,537620,VIC
7/6/2017,15:54,VIB: Vợ ông Hồ Vân Long - Phó Tổng Giám đốc đã mua 8.000 CP,vib : vợ ông hồ_vân_long - phó tổng_giám_đốc đã mua 8.000 cp,0,0.914533,0.014845963,0.070621036,0.35,0.86%,+,40.65,41,40.65,41,40.82,30.12,17758641,VIC
11/5/2017,7:55,10 ngân hàng giữ hơn 50.000 tỷ đồng nợ xấu,10 ngân_hàng giữ hơn 50.000 tỷ đồng nợ xấu,0,0.5352367,0.051170383,0.41359288,0.05,0.12%,+,40.5,40.85,40.45,40.5,40.59,29.75,861350,VIC
10/5/2017,15:44,VIB: Vợ ông Hồ Vân Long - Phó Tổng Giám đốc đăng ký mua 200.000 CP,vib : vợ ông hồ_vân_long - phó tổng_giám_đốc đăng_ký mua 200.000 cp,0,0.94778395,0.009041398,0.043174654,-0.3,-0.74%,-,40.55,40.8,40.4,40.45,40.6,29.72,722530,VIC
3/5/2017,16:30,"Hơn 32.000 tỷ đồng vốn điều lệ được bơm thêm, hệ thống ngân hàng sẽ chứng kiến những 'sao đổi ngôi'","hơn 32.000 tỷ đồng_vốn điều_lệ được bơm thêm , hệ_thống ngân_hàng sẽ chứng_kiến những ' sao_đổi_ngôi '",1,0.007087209,0.97506034,0.017852468,-0.4,-0.98%,-,41.1,41.1,40.3,40.5,40.55,29.75,330500,VIC
3/5/2017,14:30,VIB: Nghị quyết Đại hội đồng cổ đông thường niên năm 2017,vib : nghị_quyết đại_hội_đồng cổ_đông thường_niên năm 2017,2,0.029145738,0.09480276,0.8760515,-0.4,-0.98%,-,41.1,41.1,40.3,40.5,40.55,29.75,330500,VIC
12/4/2017,13:13,"VIB dự kiến chia cổ tức và cổ phiếu thưởng tỷ lệ 44,6%, phát hành cổ phiếu thưởng cho nhân viên","vib dự_kiến chia cổ_tức và cổ_phiếu thưởng tỷ_lệ 44,6% , phát_hành cổ_phiếu thưởng cho nhân_viên",1,0.011638857,0.6534863,0.33487475,-0.5,-1.18%,-,42.55,42.9,42,42.05,42.49,30.89,660120,VIC
10/3/2017,7:34,Các sếp ngân hàng mạnh tay gom cổ phiếu,các sếp ngân_hàng mạnh_tay gom cổ_phiếu,1,0.007280793,0.7922099,0.20050935,0,0.00%,0,44.05,44.7,44,44.2,44.23,32.47,841330,VIC
2/3/2017,8:22,"Tiền rủng rỉnh, ngân hàng đẩy mạnh đầu tư","tiền rủng_rỉnh , ngân_hàng đẩy_mạnh đầu_tư",1,0.005033235,0.90953225,0.0854345,-0.6,-1.34%,-,44.6,44.95,44,44.1,44.43,32.4,794680,VIC
1/3/2017,14:05,"Phó Tổng Giám đốc Ngân hàng VIB muốn mua thêm 1,1 triệu cổ phiếu VIB","phó tổng_giám_đốc ngân_hàng vib muốn mua thêm 1,1 triệu cổ_phiếu vib",2,0.025609834,0.3067212,0.667669,-0.3,-0.67%,-,44.7,45.35,44.3,44.7,44.82,32.84,651080,VIC
1/3/2017,9:21,VIB: Ông Loic Michel Marc Faussier - Phó Tổng Giám đốc đăng ký mua 1.100.000 CP,vib : ông loic_michel_marc_faussier - phó tổng_giám_đốc đăng_ký mua 1.100.000 cp,2,0.041367844,0.08284393,0.8757882,-0.3,-0.67%,-,44.7,45.35,44.3,44.7,44.82,32.84,651080,VIC
10/2/2017,16:57,"Không chỉ liên quan thanh khoản, còn lý do khác thúc đẩy các ngân hàng tăng vay mượn trên liên ngân hàng","không_chỉ liên_quan thanh khoản , còn lý_do khác thúc_đẩy các ngân_hàng tăng vay_mượn trên liên ngân_hàng",2,0.030829195,0.18464929,0.7845215,-0.15,-0.35%,-,42.6,42.75,42.05,42.5,42.39,31.22,834560,VIC
2/2/2017,14:29,"Ngân hàng VIB tăng trưởng cho vay 26%, nợ xấu bán VAMC giảm 30%","ngân_hàng vib tăng_trưởng cho vay 26% , nợ xấu bán vamc giảm 30%",2,0.2146991,0.05314757,0.73215336,0.5,1.19%,+,42.3,42.85,42.3,42.5,42.53,31.22,390520,VIC
9/1/2017,16:44,Cổ phiếu VIB giá 17.000 đồng đắt hay rẻ?,cổ_phiếu vib giá 17.000 đồng đắt hay rẻ ?,2,0.045646276,0.050637737,0.90371597,0.1,0.23%,+,43.3,43.5,43.2,43.2,43.38,31.74,459010,VIC
